,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
400,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,9,7.0,56,Shinya NAKANO,JPN,Kawasaki Racing Team,Kawasaki,161.0,+46.638
401,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,10,6.0,11,Ruben XAUS,SPA,Fortuna Yamaha Team,Yamaha,161.0,+46.692
402,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,11,5.0,7,Carlos CHECA,SPA,Ducati Marlboro Team,Ducati,160.1,+1'00.357
403,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,12,4.0,65,Loris CAPIROSSI,ITA,Ducati Marlboro Team,Ducati,159.9,+1'03.864
404,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,13,3.0,94,David CHECA,SPA,Fortuna Yamaha Team,Yamaha,159.9,+1'03.985
405,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,14,2.0,44,Roberto ROLFO,ITA,Team D’Antin Pramac,Ducati,159.5,+1'10.258
406,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,15,1.0,10,Kenny ROBERTS,USA,Team Suzuki MotoGP,Suzuki,158.7,+1'23.731
407,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,16,0,67,Shane BYRNE,GBR,Team Roberts,Proton KR,158.1,+1'34.624
408,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,17,0,66,Alex HOFMANN,GER,Kawasaki Racing Team,Kawasaki,155.7,1 Lap
409,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,18,0,77,James ELLISON,GBR,Blata WCM,Blata,155.1,1 Lap
410,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,19,0,27,Franco BATTAINI,ITA,Blata WCM,Blata,154.9,1 Lap
411,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,crash,0,21,John HOPKINS,USA,Team Suzuki MotoGP,Suzuki,144.3,9 Laps
412,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,12,2005",Dry,36º,32º,12%,crash,0,6,Makoto TAMADA,JPN,Konica Minolta Honda,Honda,161.3,20 Laps
413,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,1,25.0,1,Daniel PEDROSA,SPA,Telefonica Movistar Honda 250cc,Honda,157.2,41'29.428
414,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,2,20.0,27,Casey STONER,AUS,Carrera Sunglasses - LCR,Aprilia,156.9,+5.637
415,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,3,16.0,34,Andrea DOVIZIOSO,ITA,Team Scot,Honda,156.6,+10.597
416,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,4,13.0,73,Hiroshi AOYAMA,JPN,Telefonica Movistar Honda 250cc,Honda,156.1,+17.638
417,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,5,11.0,24,Simone CORSI,ITA,MS Aprilia Italia Corse,Aprilia,156.0,+19.499
418,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,6,10.0,7,Randy DE PUNIET,FRA,Aprilia Aspar 250cc,Aprilia,155.2,+33.235
419,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,7,9.0,55,Yuki TAKAHASHI,JPN,Team Scot,Honda,154.9,+37.408
420,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,8,8.0,50,Sylvain GUINTOLI,FRA,Equipe GP de France - Scrab,Aprilia,154.9,+37.530
421,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,9,7.0,32,Mirko GIANSANTI,ITA,Matteoni Racing,Aprilia,154.6,+42.814
422,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,10,6.0,25,Alex BALDOLINI,ITA,Campetella Racing,Aprilia,154.5,+43.611
423,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,11,5.0,6,Alex DEBON,SPA,Wurth Honda BQR,Honda,154.5,+43.891
424,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,12,4.0,15,Roberto LOCATELLI,ITA,Carrera Sunglasses - LCR,Aprilia,154.4,+45.800
425,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,13,3.0,63,Erwan NIGON,FRA,Kiefer-Bos-Castrol Honda ,Honda,153.6,+58.190
426,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,14,2.0,9,Hugo MARCHAND,FRA,Campetella Racing,Aprilia,153.3,+1'04.356
427,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,15,1.0,38,Gregory LEBLANC,FRA,Equipe GP de France - Scrab,Aprilia,153.3,+1'04.399
428,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,16,0,80,Hector BARBERA,SPA,Fortuna Honda,Honda,152.4,+1'19.129
429,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,17,0,36,Martin CARDENAS,COL,Aprilia Germany,Aprilia,152.3,+1'20.909
430,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,18,0,18,Frederik WATZ,SWE,Yamaha Kurz,Yamaha,151.4,+1'35.685
431,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,19,0,17,Steve JENKNER,GER,Nocable.it Race,Aprilia,150.1,1 Lap
432,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,20,0,12,Gabor RIZMAYER,HUN,Yamaha Kurz,Yamaha,149.1,1 Lap
433,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,21,0,20,Gabriele FERRO,ITA,Scuderia Fantic Motor GP,Fantic,145.1,1 Lap
434,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,57,Chaz DAVIES,GBR,Aprilia Germany,Aprilia,154.1,3 Laps
435,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,5,Alex DE ANGELIS,RSM,MS Aprilia Italia Corse,Aprilia,156.6,13 Laps
436,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,48,Jorge LORENZO,SPA,Fortuna Honda,Honda,156.6,13 Laps
437,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,8,Andrea BALLERINI,ITA,Abruzzo Racing Team,Aprilia,153.4,17 Laps
438,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,96,Jakub SMRZ,CZE,Arie Molenaar Racing,Honda,152.4,18 Laps
439,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,21,Arnaud VINCENT,FRA,Scuderia Fantic Motor GP,Fantic,148.1,21 Laps
440,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,12,2005",Dry,29º,26º,13%,crash,0,19,Sebastian PORTO,ARG,Aprilia Aspar 250cc,Aprilia,151.6,22 Laps
441,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,1,25.0,75,Mattia PASINI,ITA,Totti Top Sport - NGS,Aprilia,151.3,41'15.125
442,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,2,20.0,58,Marco SIMONCELLI,ITA,Nocable.it Race,Aprilia,150.7,+9.034
443,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,3,16.0,36,Mika KALLIO,FIN,Red Bull KTM GP125,KTM,150.5,+12.408
444,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,4,13.0,14,Gabor TALMACSI,HUN,Red Bull KTM GP125,KTM,150.1,+18.256
445,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,5,11.0,71,Tomoyoshi KOYAMA,JPN,Ajo Motorsport,Honda,150.1,+18.440
446,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,6,10.0,54,Manuel POGGIALI,RSM,Metis Racing Team,Gilera,150.1,+18.544
447,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,7,9.0,12,Thomas LUTHI,SWI,Elit Grand Prix,Honda,150.0,+21.460
448,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,8,8.0,60,Julian SIMON,SPA,Red Bull KTM GP125,KTM,149.9,+21.566
449,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,9,7.0,8,Lorenzo ZANETTI,ITA,Skilled I.S.P.A. Racing Team,Aprilia,149.5,+29.029
450,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,10,6.0,32,Fabrizio LAI,ITA,Kopron Racing World,Honda,149.5,+29.471
451,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,11,5.0,29,Andrea IANNONE,ITA,Abruzzo Racing Team,Aprilia,149.4,+30.483
452,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,12,4.0,76,Michael RANSEDER,AUT,Red Bull ADAC KTM Juniors,KTM,149.1,+35.214
453,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,13,3.0,33,Sergio GADEA,SPA,Master Aspar,Aprilia,148.9,+38.639
454,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,14,2.0,19,Alvaro BAUTISTA,SPA,Seedorf RC3 - Tiempo Holidays,Honda,148.9,+39.559
455,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,15,1.0,41,Aleix ESPARGARO,SPA,Seedorf RC3 - Tiempo Holidays,Honda,148.6,+44.218
456,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,16,0,63,Mike DI MEGLIO,FRA,Kopron Racing World,Honda,148.6,+44.228
457,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,17,0,25,Dario GIUSEPPETTI,GER,AB Cardion Blauer USA,Aprilia,148.2,+50.251
458,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,18,0,10,Federico SANDI,ITA,Angaia Racing,Honda,148.2,+51.219
459,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,19,0,86,Mateo TUNEZ,SPA,MVA Aspar,Aprilia,148.2,+51.227
460,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,20,0,47,Angel RODRIGUEZ,SPA,LG Mobile Galicia Team,Honda,147.9,+55.449
461,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,21,0,9,Toshihisa KUZUHARA,JPN,Angaia Racing,Honda,147.9,+55.469
462,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,22,0,35,Raffaele DE ROSA,ITA,Matteoni Racing,Aprilia,147.9,+55.504
463,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,23,0,11,Sandro CORTESE,GER,Kiefer-Bos-Castrol Honda,Honda,147.6,+1'01.121
464,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,24,0,49,Daniel SAEZ,SPA,3C Racing Junior,Aprilia,147.6,+1'01.933
465,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,25,0,16,Raymond SCHOUTEN,NED,Arie Molenaar Racing,Honda,147.5,+1'02.622
466,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,26,0,43,Manuel HERNANDEZ,SPA,Totti Top Sport - NGS,Aprilia,147.4,+1'04.894
467,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,27,0,28,Jordi CARCHANO,SPA,MVA Aspar,Aprilia,147.1,+1'10.672
468,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,28,0,42,Gioele PELLINO,ITA,Malaguti Reparto Corse,Malaguti,146.8,+1'15.210
469,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,29,0,78,Hugo VAN DEN BERG,NED,Varenhof Racing Team,Aprilia,144.9,+1'47.881
470,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,44,Karel ABRAHAM,CZE,AB Cardion Blauer USA,Aprilia,145.4,1 Lap
471,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,45,Imre TOTH,HUN,Road Racing Team Hungary,Aprilia,142.4,7 Laps
472,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,7,Alexis MASBOU,FRA,Ajo Motorsport,Honda,149.2,11 Laps
473,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,55,Hector FAUBEL,SPA,Master Aspar,Aprilia,150.4,12 Laps
474,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,52,Lukas PESEK,CZE,Metis Racing Team,Derbi,140.7,18 Laps
475,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,26,Vincent BRAILLARD,SWI,Road Racing Team Hungary,Aprilia,125.9,20 Laps
476,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,77,Stefan BRADL,GER,Red Bull ADAC KTM Juniors,KTM,108.3,20 Laps
477,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,22,Pablo NIETO,SPA,Caja Madrid - Derbi Racing,Derbi,137.2,21 Laps
478,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,51,Enrique JEREZ,SPA,Team Stop & Go,Derbi,106.2,21 Laps
479,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,15,Michele PIRRO,ITA,Malaguti Reparto Corse,Malaguti,,0 Lap
480,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,18,Nicolas TEROL,SPA,Caja Madrid - Derbi Racing,Derbi,,0 Lap
481,2005,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,12,2005",Dry,30º,27º,14%,crash,0,6,Joan OLIVE,SPA,Nocable.it Race,Aprilia,,0 Lap
482,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,1,25.0,46,Valentino ROSSI,ITA,Gauloises Yamaha Team,Yamaha,176.7,38'41.808
483,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,2,20.0,33,Marco MELANDRI,ITA,Movistar Honda MotoGP,Honda,176.6,+1.583
484,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,3,16.0,5,Colin EDWARDS,USA,Gauloises Yamaha Team,Yamaha,176.1,+7.643
485,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,4,13.0,69,Nicky HAYDEN,USA,Repsol Honda Team,Honda,175.9,+10.128
486,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,5,11.0,15,Sete GIBERNAU,SPA,Movistar Honda MotoGP,Honda,175.6,+14.795
487,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,6,10.0,3,Max BIAGGI,ITA,Repsol Honda Team,Honda,175.0,+21.575
488,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,7,9.0,4,Alex BARROS,BRA,Camel Honda,Honda,175.0,+22.725
489,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,8,8.0,56,Shinya NAKANO,JPN,Kawasaki Racing Team,Kawasaki,174.7,+26.477
490,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,9,7.0,7,Carlos CHECA,SPA,Ducati Marlboro Team,Ducati,174.4,+30.221
491,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,10,6.0,65,Loris CAPIROSSI,ITA,Ducati Marlboro Team,Ducati,174.4,+30.465
492,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,11,5.0,12,Troy BAYLISS,AUS,Camel Honda,Honda,173.4,+43.802
493,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,12,4.0,11,Ruben XAUS,SPA,Fortuna Yamaha Team,Yamaha,173.0,+49.864
494,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,13,3.0,21,John HOPKINS,USA,Team Suzuki MotoGP,Suzuki,172.9,+50.830
495,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,14,2.0,6,Makoto TAMADA,JPN,Konica Minolta Honda,Honda,172.7,+53.370
496,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,15,1.0,94,David CHECA,SPA,Fortuna Yamaha Team,Yamaha,172.6,+54.965
497,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,16,0,10,Kenny ROBERTS,USA,Team Suzuki MotoGP,Suzuki,171.7,+1'06.939
498,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,17,0,67,Shane BYRNE,GBR,Team Roberts,Proton KR,171.7,+1'06.999
499,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,18,0,44,Roberto ROLFO,ITA,Team D’Antin Pramac,Ducati,170.1,+1'29.048
500,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,19,0,77,James ELLISON,GBR,Blata WCM,Blata,169.1,+1'43.768
501,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,20,0,27,Franco BATTAINI,ITA,Blata WCM,Blata,164.5,1 Lap
502,2005,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,25,2005",Dry,30º,23º,32%,crash,0,66,Alex HOFMANN,GER,Kawasaki Racing Team,Kawasaki,174.1,6 Laps
503,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,1,25.0,19,Sebastian PORTO,ARG,Aprilia Aspar 250cc,Aprilia,170.3,38'02.148
504,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,2,20.0,1,Daniel PEDROSA,SPA,Telefonica Movistar Honda 250cc,Honda,170.3,+0.381
505,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,3,16.0,48,Jorge LORENZO,SPA,Fortuna Honda,Honda,170.2,+1.232
506,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,4,13.0,73,Hiroshi AOYAMA,JPN,Telefonica Movistar Honda 250cc,Honda,169.4,+11.757
507,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,5,11.0,5,Alex DE ANGELIS,RSM,MS Aprilia Italia Corse,Aprilia,169.4,+12.017
508,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,6,10.0,27,Casey STONER,AUS,Carrera Sunglasses - LCR,Aprilia,169.4,+12.026
509,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,7,9.0,34,Andrea DOVIZIOSO,ITA,Team Scot,Honda,169.4,+12.354
510,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,8,8.0,7,Randy DE PUNIET,FRA,Aprilia Aspar 250cc,Aprilia,169.2,+13.935
511,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,9,7.0,80,Hector BARBERA,SPA,Fortuna Honda,Honda,169.2,+14.406
512,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,10,6.0,24,Simone CORSI,ITA,MS Aprilia Italia Corse,Aprilia,168.1,+29.294
513,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,11,5.0,15,Roberto LOCATELLI,ITA,Carrera Sunglasses - LCR,Aprilia,166.4,+53.684
514,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,12,4.0,50,Sylvain GUINTOLI,FRA,Equipe GP de France - Scrab,Aprilia,166.2,+55.365
515,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,13,3.0,6,Alex DEBON,SPA,Wurth Honda BQR,Honda,166.2,+55.366
516,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,14,2.0,57,Chaz DAVIES,GBR,Aprilia Germany,Aprilia,166.2,+55.627
517,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,15,1.0,55,Yuki TAKAHASHI,JPN,Team Scot,Honda,166.2,+55.913
518,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,16,0,96,Jakub SMRZ,CZE,Arie Molenaar Racing,Honda,166.2,+55.974
519,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,17,0,8,Andrea BALLERINI,ITA,Abruzzo Racing Team,Aprilia,166.0,+58.837
520,2005,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,25,2005",Dry,22º,19º,40%,18,0,32,Mirko GIANSANTI,ITA,Matteoni Racing,Aprilia,165.1,+1'12.101
